MouseID,AgeInDays,Phenotyping
DO-40-2090,1032,rotarod
DO-1D-3090,304,rotarod
DO-1D-3090,668,rotarod
DO-2D-4090,304,rotarod
DO-2D-4090,668,rotarod
DO-2D-4090,1032,rotarod
DO-AL-0091,302,rotarod
DO-AL-0091,667,rotarod
DO-20-1091,302,rotarod
DO-40-2091,304,rotarod
DO-40-2091,668,rotarod
DO-1D-3091,304,rotarod
DO-1D-3091,668,rotarod
DO-2D-4091,304,rotarod
DO-2D-4091,668,rotarod
DO-AL-0092,302,rotarod
DO-AL-0092,667,rotarod
DO-20-1092,302,rotarod
DO-40-2092,304,rotarod
DO-40-2092,668,rotarod
DO-40-2092,1032,rotarod
DO-1D-3092,304,rotarod
DO-1D-3092,668,rotarod
DO-1D-3092,1032,rotarod
DO-2D-4092,304,rotarod
DO-2D-4092,668,rotarod
DO-2D-4092,1032,rotarod
DO-AL-0093,302,rotarod
DO-20-1093,302,rotarod
DO-20-1093,667,rotarod
DO-40-2093,304,rotarod
DO-40-2093,668,rotarod
DO-1D-3093,304,rotarod
DO-1D-3093,668,rotarod
DO-2D-4093,304,rotarod
DO-AL-0094,302,rotarod
DO-AL-0094,667,rotarod
DO-20-1094,302,rotarod
DO-20-1094,667,rotarod
DO-40-2094,304,rotarod
DO-40-2094,668,rotarod
DO-40-2094,1032,rotarod
DO-1D-3094,304,rotarod
DO-1D-3094,668,rotarod
DO-2D-4094,297,rotarod
DO-2D-4094,661,rotarod
DO-AL-0095,302,rotarod
DO-40-2095,304,rotarod
DO-40-2095,668,rotarod
DO-1D-3095,304,rotarod
DO-1D-3095,668,rotarod
DO-AL-0096,302,rotarod
DO-20-1096,302,rotarod
DO-40-2096,304,rotarod
DO-40-2096,668,rotarod
DO-1D-3096,304,rotarod
DO-1D-3096,668,rotarod
DO-2D-4096,304,rotarod
DO-2D-4096,668,rotarod
DO-AL-0097,304,rotarod
DO-AL-0097,667,rotarod
DO-AL-0097,1032,rotarod
DO-20-1097,667,rotarod
DO-20-1097,1032,rotarod
DO-40-2097,304,rotarod
DO-40-2097,667,rotarod
DO-40-2097,1032,rotarod
DO-1D-3097,303,rotarod
DO-1D-3097,668,rotarod
DO-2D-4097,303,rotarod
DO-2D-4097,668,rotarod
DO-2D-4097,1032,rotarod
DO-AL-0098,304,rotarod
DO-AL-0098,667,rotarod
DO-20-1098,667,rotarod
DO-20-1098,1032,rotarod
DO-1D-3098,303,rotarod
DO-1D-3098,668,rotarod
DO-2D-4098,303,rotarod
DO-2D-4098,668,rotarod
DO-AL-0099,304,rotarod
DO-20-1099,667,rotarod
DO-40-2099,304,rotarod
DO-40-2099,667,rotarod
DO-40-2099,1032,rotarod
DO-1D-3099,303,rotarod
DO-2D-4099,303,rotarod
DO-2D-4099,668,rotarod
DO-2D-4099,1032,rotarod
DO-AL-0100,304,rotarod
DO-20-1100,304,rotarod
DO-20-1100,667,rotarod
DO-20-1100,1032,rotarod
DO-40-2100,304,rotarod
DO-40-2100,667,rotarod
DO-1D-3100,303,rotarod
DO-2D-4100,303,rotarod
DO-2D-4100,668,rotarod
DO-AL-0101,304,rotarod
DO-20-1101,304,rotarod
DO-20-1101,667,rotarod
DO-20-1101,1032,rotarod
DO-40-2101,304,rotarod
DO-40-2101,667,rotarod
DO-1D-3101,303,rotarod
DO-1D-3101,668,rotarod
DO-2D-4101,303,rotarod
DO-AL-0102,304,rotarod
DO-AL-0102,667,rotarod
DO-AL-0102,1032,rotarod
DO-20-1102,304,rotarod
DO-20-1102,667,rotarod
DO-40-2102,304,rotarod
DO-40-2102,667,rotarod
DO-40-2102,1032,rotarod
DO-1D-3102,303,rotarod
DO-1D-3102,668,rotarod
DO-2D-4102,303,rotarod
DO-2D-4102,668,rotarod
DO-AL-0103,304,rotarod
DO-AL-0103,667,rotarod
DO-20-1103,304,rotarod
DO-40-2103,304,rotarod
DO-40-2103,667,rotarod
DO-1D-3103,303,rotarod
DO-1D-3103,668,rotarod
DO-AL-0104,304,rotarod
DO-AL-0104,667,rotarod
DO-20-1104,304,rotarod
DO-40-2104,304,rotarod
DO-1D-3104,303,rotarod
DO-1D-3104,668,rotarod
DO-1D-3104,1032,rotarod
DO-2D-4104,303,rotarod
DO-2D-4104,668,rotarod
DO-AL-0105,304,rotarod
DO-AL-0105,667,rotarod
DO-20-1105,304,rotarod
DO-40-2105,303,rotarod
DO-40-2105,668,rotarod
DO-1D-3105,303,rotarod
DO-2D-4105,303,rotarod
DO-2D-4105,668,rotarod
DO-AL-0106,304,rotarod
DO-AL-0106,667,rotarod
DO-20-1106,304,rotarod
DO-20-1106,667,rotarod
DO-40-2106,303,rotarod
DO-1D-3106,303,rotarod
DO-2D-4106,303,rotarod
DO-2D-4106,668,rotarod
DO-AL-0107,304,rotarod
DO-AL-0107,667,rotarod
DO-20-1107,304,rotarod
DO-40-2107,303,rotarod
DO-40-2107,668,rotarod
DO-40-2107,1032,rotarod
DO-1D-3107,303,rotarod
DO-1D-3107,668,rotarod
DO-2D-4107,303,rotarod
DO-AL-0108,304,rotarod
DO-AL-0108,667,rotarod
DO-20-1108,304,rotarod
DO-40-2108,303,rotarod
DO-40-2108,668,rotarod
DO-40-2108,1032,rotarod
DO-2D-4108,303,rotarod
DO-2D-4108,668,rotarod
DO-AL-0109,304,rotarod
DO-AL-0109,667,rotarod
DO-20-1109,304,rotarod
DO-20-1109,667,rotarod
DO-20-1109,1032,rotarod
DO-40-2109,303,rotarod
DO-1D-3109,303,rotarod
DO-2D-4109,303,rotarod
DO-2D-4109,668,rotarod
DO-AL-0110,304,rotarod
DO-20-1110,304,rotarod
DO-20-1110,667,rotarod
DO-1D-3110,303,rotarod
DO-1D-3110,668,rotarod
DO-1D-3110,1032,rotarod
DO-2D-4110,303,rotarod
DO-AL-0111,304,rotarod
DO-20-1111,304,rotarod
DO-20-1111,667,rotarod
DO-40-2111,303,rotarod
DO-40-2111,668,rotarod
DO-40-2111,1032,rotarod
DO-1D-3111,303,rotarod
DO-1D-3111,668,rotarod
DO-1D-3111,1032,rotarod
DO-2D-4111,303,rotarod
DO-AL-0112,304,rotarod
DO-AL-0112,667,rotarod
DO-20-1112,304,rotarod
DO-20-1112,667,rotarod
DO-1D-3112,303,rotarod
DO-1D-3112,668,rotarod
DO-2D-4112,303,rotarod
DO-2D-4112,668,rotarod
DO-AL-0113,302,rotarod
DO-20-1113,302,rotarod
DO-40-2113,302,rotarod
DO-40-2113,667,rotarod
DO-40-2113,1038,rotarod
DO-1D-3113,304,rotarod
DO-2D-4113,304,rotarod
DO-2D-4113,683,rotarod
DO-2D-4113,1038,rotarod
DO-AL-0114,302,rotarod
DO-AL-0114,667,rotarod
DO-20-1114,302,rotarod
DO-20-1114,667,rotarod
DO-40-2114,302,rotarod
DO-40-2114,667,rotarod
DO-40-2114,1038,rotarod
DO-1D-3114,304,rotarod
DO-1D-3114,683,rotarod
DO-1D-3114,1038,rotarod
DO-2D-4114,304,rotarod
DO-2D-4114,683,rotarod
DO-2D-4114,1038,rotarod
DO-AL-0115,302,rotarod
DO-AL-0115,667,rotarod
DO-20-1115,302,rotarod
DO-20-1115,667,rotarod
DO-40-2115,302,rotarod
DO-40-2115,667,rotarod
DO-40-2115,1038,rotarod
DO-1D-3115,304,rotarod
DO-2D-4115,304,rotarod
DO-2D-4115,683,rotarod
DO-AL-0116,302,rotarod
DO-20-1116,302,rotarod
DO-20-1116,667,rotarod
DO-40-2116,302,rotarod
DO-40-2116,667,rotarod
DO-40-2116,1038,rotarod
DO-1D-3116,304,rotarod
DO-1D-3116,683,rotarod
DO-1D-3116,1038,rotarod
DO-2D-4116,304,rotarod
DO-2D-4116,683,rotarod
DO-AL-0117,302,rotarod
DO-AL-0117,667,rotarod
DO-AL-0117,1038,rotarod
DO-20-1117,302,rotarod
DO-20-1117,667,rotarod
DO-40-2117,302,rotarod
DO-40-2117,667,rotarod
DO-40-2117,1038,rotarod
DO-1D-3117,304,rotarod
DO-1D-3117,683,rotarod
DO-2D-4117,304,rotarod
DO-2D-4117,683,rotarod
DO-AL-0118,302,rotarod
DO-AL-0118,667,rotarod
DO-AL-0118,1038,rotarod
DO-40-2118,302,rotarod
DO-40-2118,667,rotarod
DO-40-2118,1038,rotarod
DO-1D-3118,304,rotarod
DO-1D-3118,683,rotarod
DO-2D-4118,304,rotarod
DO-AL-0119,302,rotarod
DO-AL-0119,667,rotarod
DO-AL-0119,1038,rotarod
DO-20-1119,302,rotarod
DO-20-1119,667,rotarod
DO-1D-3119,304,rotarod
DO-1D-3119,683,rotarod
DO-2D-4119,304,rotarod
DO-2D-4119,683,rotarod
DO-20-1120,302,rotarod
DO-20-1120,667,rotarod
DO-1D-3120,304,rotarod
DO-1D-3120,683,rotarod
DO-2D-4120,304,rotarod
DO-AL-0121,302,rotarod
DO-20-1121,302,rotarod
DO-40-2121,304,rotarod
DO-1D-3121,304,rotarod
DO-1D-3121,683,rotarod
DO-2D-4121,304,rotarod
DO-2D-4121,683,rotarod
DO-AL-0122,302,rotarod
DO-AL-0122,667,rotarod
DO-20-1122,302,rotarod
DO-20-1122,667,rotarod
DO-20-1122,1038,rotarod
DO-1D-3122,304,rotarod
DO-1D-3122,683,rotarod
DO-2D-4122,304,rotarod
DO-2D-4122,683,rotarod
DO-2D-4122,1038,rotarod
DO-AL-0123,302,rotarod
DO-AL-0123,667,rotarod
DO-20-1123,302,rotarod
DO-20-1123,667,rotarod
DO-20-1123,1038,rotarod
DO-40-2123,304,rotarod
DO-40-2123,683,rotarod
DO-40-2123,1038,rotarod
DO-1D-3123,304,rotarod
DO-1D-3123,683,rotarod
DO-1D-3123,1038,rotarod
DO-2D-4123,304,rotarod
DO-2D-4123,683,rotarod
DO-AL-0124,302,rotarod
DO-20-1124,302,rotarod
DO-20-1124,667,rotarod
DO-20-1124,1038,rotarod
DO-40-2124,304,rotarod
DO-40-2124,683,rotarod
DO-40-2124,1038,rotarod
DO-1D-3124,304,rotarod
DO-1D-3124,683,rotarod
DO-1D-3124,1038,rotarod
DO-2D-4124,304,rotarod
DO-2D-4124,683,rotarod
DO-AL-0125,302,rotarod
DO-AL-0125,667,rotarod
DO-AL-0125,1038,rotarod
DO-20-1125,302,rotarod
DO-40-2125,304,rotarod
DO-40-2125,683,rotarod
DO-40-2125,1038,rotarod
DO-1D-3125,304,rotarod
DO-2D-4125,304,rotarod
DO-2D-4125,683,rotarod
DO-AL-0126,302,rotarod
DO-20-1126,302,rotarod
DO-20-1126,667,rotarod
DO-40-2126,304,rotarod
DO-40-2126,683,rotarod
DO-40-2126,1038,rotarod
DO-1D-3126,304,rotarod
DO-1D-3126,683,rotarod
DO-2D-4126,304,rotarod
DO-AL-0127,302,rotarod
DO-AL-0127,667,rotarod
DO-20-1127,302,rotarod
DO-20-1127,667,rotarod
DO-20-1127,1038,rotarod
DO-40-2127,304,rotarod
DO-40-2127,683,rotarod
DO-1D-3127,304,rotarod
DO-1D-3127,683,rotarod
DO-2D-4127,304,rotarod
DO-2D-4127,683,rotarod
DO-AL-0128,302,rotarod
DO-AL-0128,667,rotarod
DO-AL-0128,1038,rotarod
DO-20-1128,302,rotarod
DO-20-1128,667,rotarod
DO-40-2128,304,rotarod
DO-2D-4128,304,rotarod
DO-2D-4128,683,rotarod
DO-2D-4128,1038,rotarod
DO-AL-0129,303,rotarod
DO-20-1129,303,rotarod
DO-20-1129,667,rotarod
DO-20-1129,1032,rotarod
DO-40-2129,303,rotarod
DO-1D-3129,304,rotarod
DO-1D-3129,668,rotarod
DO-2D-4129,304,rotarod
DO-2D-4129,668,rotarod
DO-AL-0130,303,rotarod
DO-20-1130,303,rotarod
DO-20-1130,667,rotarod
DO-40-2130,303,rotarod
DO-40-2130,667,rotarod
DO-40-2130,1032,rotarod
DO-1D-3130,304,rotarod
DO-1D-3130,668,rotarod
DO-2D-4130,304,rotarod
DO-2D-4130,668,rotarod
DO-AL-0131,303,rotarod
DO-AL-0131,667,rotarod
DO-20-1131,303,rotarod
DO-20-1131,667,rotarod
DO-40-2131,303,rotarod
DO-40-2131,667,rotarod
DO-1D-3131,304,rotarod
DO-1D-3131,668,rotarod
DO-2D-4131,304,rotarod
DO-2D-4131,668,rotarod
DO-AL-0132,303,rotarod
DO-AL-0132,667,rotarod
DO-20-1132,303,rotarod
DO-20-1132,667,rotarod
DO-40-2132,303,rotarod
DO-40-2132,667,rotarod
DO-1D-3132,304,rotarod
DO-1D-3132,668,rotarod
DO-2D-4132,304,rotarod
DO-2D-4132,668,rotarod
DO-2D-4132,1032,rotarod
DO-AL-0133,303,rotarod
DO-AL-0133,667,rotarod
DO-20-1133,303,rotarod
DO-20-1133,667,rotarod
DO-40-2133,303,rotarod
DO-40-2133,667,rotarod
DO-40-2133,1032,rotarod
DO-1D-3133,304,rotarod
DO-1D-3133,668,rotarod
DO-2D-4133,304,rotarod
DO-2D-4133,668,rotarod
DO-AL-0134,303,rotarod
DO-AL-0134,667,rotarod
DO-20-1134,303,rotarod
DO-20-1134,667,rotarod
DO-40-2134,303,rotarod
DO-40-2134,667,rotarod
DO-1D-3134,304,rotarod
DO-1D-3134,668,rotarod
DO-1D-3134,1032,rotarod
DO-2D-4134,304,rotarod
DO-2D-4134,668,rotarod
DO-AL-0135,303,rotarod
DO-20-1135,303,rotarod
DO-20-1135,667,rotarod
DO-20-1135,1032,rotarod
DO-40-2135,303,rotarod
DO-40-2135,667,rotarod
DO-40-2135,1032,rotarod
DO-1D-3135,304,rotarod
DO-1D-3135,668,rotarod
DO-1D-3135,1032,rotarod
DO-2D-4135,304,rotarod
DO-AL-0136,303,rotarod
DO-AL-0136,667,rotarod
DO-20-1136,303,rotarod
DO-20-1136,667,rotarod
DO-20-1136,1032,rotarod
DO-40-2136,303,rotarod
DO-40-2136,667,rotarod
DO-1D-3136,304,rotarod
DO-1D-3136,668,rotarod
DO-2D-4136,304,rotarod
DO-2D-4136,668,rotarod
DO-AL-0137,303,rotarod
DO-20-1137,303,rotarod
DO-40-2137,304,rotarod
DO-40-2137,668,rotarod
DO-40-2137,1032,rotarod
DO-1D-3137,304,rotarod
DO-1D-3137,668,rotarod
DO-2D-4137,304,rotarod
DO-2D-4137,668,rotarod
DO-AL-0138,303,rotarod
DO-AL-0138,667,rotarod
DO-20-1138,303,rotarod
DO-20-1138,667,rotarod
DO-40-2138,304,rotarod
DO-40-2138,668,rotarod
DO-1D-3138,304,rotarod
DO-1D-3138,668,rotarod
DO-2D-4138,304,rotarod
DO-AL-0139,303,rotarod
DO-AL-0139,667,rotarod
DO-20-1139,303,rotarod
DO-20-1139,667,rotarod
DO-40-2139,304,rotarod
DO-40-2139,668,rotarod
DO-1D-3139,304,rotarod
DO-1D-3139,668,rotarod
DO-1D-3139,1032,rotarod
DO-2D-4139,304,rotarod
DO-2D-4139,668,rotarod
DO-AL-0140,303,rotarod
DO-AL-0140,667,rotarod
DO-20-1140,303,rotarod
DO-40-2140,304,rotarod
DO-40-2140,668,rotarod
DO-1D-3140,304,rotarod
DO-2D-4140,304,rotarod
DO-AL-0141,303,rotarod
DO-AL-0141,667,rotarod
DO-AL-0141,1032,rotarod
DO-20-1141,303,rotarod
DO-20-1141,667,rotarod
DO-40-2141,304,rotarod
DO-40-2141,668,rotarod
DO-40-2141,1032,rotarod
DO-1D-3141,304,rotarod
DO-1D-3141,668,rotarod
DO-2D-4141,304,rotarod
DO-AL-0142,303,rotarod
DO-AL-0142,667,rotarod
DO-20-1142,303,rotarod
DO-20-1142,667,rotarod
DO-40-2142,304,rotarod
DO-1D-3142,304,rotarod
DO-1D-3142,668,rotarod
DO-2D-4142,304,rotarod
DO-2D-4142,668,rotarod
DO-AL-0143,303,rotarod
DO-AL-0143,667,rotarod
DO-20-1143,303,rotarod
DO-40-2143,304,rotarod
DO-40-2143,668,rotarod
DO-1D-3143,304,rotarod
DO-1D-3143,668,rotarod
DO-2D-4143,304,rotarod
DO-2D-4143,668,rotarod
DO-2D-4143,1032,rotarod
DO-AL-0144,303,rotarod
DO-AL-0144,667,rotarod
DO-20-1144,303,rotarod
DO-40-2144,304,rotarod
DO-40-2144,668,rotarod
DO-2D-4144,304,rotarod
DO-2D-4144,668,rotarod
DO-AL-0145,303,rotarod
DO-AL-0145,667,rotarod
DO-20-1145,303,rotarod
DO-40-2145,303,rotarod
DO-40-2145,667,rotarod
DO-40-2145,1032,rotarod
DO-1D-3145,304,rotarod
DO-1D-3145,668,rotarod
DO-1D-3145,1032,rotarod
DO-2D-4145,304,rotarod
DO-2D-4145,668,rotarod
DO-2D-4145,1032,rotarod
DO-AL-0146,303,rotarod
DO-20-1146,303,rotarod
DO-20-1146,667,rotarod
DO-20-1146,1032,rotarod
DO-40-2146,303,rotarod
DO-40-2146,667,rotarod
DO-40-2146,1032,rotarod
DO-1D-3146,304,rotarod
DO-1D-3146,668,rotarod
DO-2D-4146,304,rotarod
DO-2D-4146,668,rotarod
DO-AL-0147,303,rotarod
DO-AL-0147,667,rotarod
DO-20-1147,303,rotarod
DO-20-1147,667,rotarod
DO-40-2147,303,rotarod
DO-40-2147,667,rotarod
DO-2D-4147,304,rotarod
DO-2D-4147,668,rotarod
DO-AL-0148,303,rotarod
DO-20-1148,303,rotarod
DO-20-1148,667,rotarod
DO-40-2148,303,rotarod
DO-40-2148,667,rotarod
DO-1D-3148,304,rotarod
DO-1D-3148,668,rotarod
DO-2D-4148,304,rotarod
DO-2D-4148,668,rotarod
DO-2D-4148,1032,rotarod
DO-AL-0149,303,rotarod
DO-AL-0149,667,rotarod
DO-20-1149,303,rotarod
DO-20-1149,667,rotarod
DO-40-2149,303,rotarod
DO-40-2149,667,rotarod
DO-40-2149,1032,rotarod
DO-1D-3149,304,rotarod
DO-1D-3149,668,rotarod
DO-2D-4149,304,rotarod
DO-2D-4149,668,rotarod
DO-2D-4149,1032,rotarod
DO-AL-0150,303,rotarod
DO-AL-0150,667,rotarod
DO-20-1150,303,rotarod
DO-20-1150,667,rotarod
DO-40-2150,303,rotarod
DO-40-2150,667,rotarod
DO-40-2150,1032,rotarod
DO-2D-4150,304,rotarod
DO-2D-4150,668,rotarod
DO-20-1151,303,rotarod
DO-20-1151,667,rotarod
DO-20-1151,1032,rotarod
DO-40-2151,303,rotarod
DO-40-2151,667,rotarod
DO-40-2151,1032,rotarod
DO-1D-3151,304,rotarod
DO-2D-4151,304,rotarod
DO-2D-4151,668,rotarod
DO-2D-4151,1032,rotarod
DO-AL-0152,303,rotarod
DO-20-1152,303,rotarod
DO-20-1152,667,rotarod
DO-20-1152,1032,rotarod
DO-40-2152,303,rotarod
DO-40-2152,667,rotarod
DO-40-2152,1032,rotarod
DO-1D-3152,304,rotarod
DO-2D-4152,304,rotarod
DO-AL-0153,303,rotarod
DO-AL-0153,667,rotarod
DO-20-1153,303,rotarod
DO-40-2153,304,rotarod
DO-40-2153,668,rotarod
DO-40-2153,1032,rotarod
DO-1D-3153,304,rotarod
DO-1D-3153,668,rotarod
DO-AL-0154,303,rotarod
DO-20-1154,303,rotarod
DO-40-2154,304,rotarod
DO-40-2154,668,rotarod
DO-1D-3154,304,rotarod
DO-1D-3154,668,rotarod
DO-2D-4154,304,rotarod
DO-2D-4154,668,rotarod
DO-AL-0155,303,rotarod
DO-20-1155,303,rotarod
DO-40-2155,304,rotarod
DO-1D-3155,304,rotarod
DO-1D-3155,668,rotarod
DO-2D-4155,304,rotarod
DO-2D-4155,668,rotarod
DO-AL-0156,303,rotarod
DO-20-1156,303,rotarod
DO-20-1156,667,rotarod
DO-20-1156,1032,rotarod
DO-40-2156,304,rotarod
DO-40-2156,668,rotarod
DO-40-2156,1032,rotarod
DO-1D-3156,304,rotarod
DO-1D-3156,668,rotarod
DO-2D-4156,304,rotarod
DO-2D-4156,668,rotarod
DO-AL-0157,303,rotarod
DO-AL-0157,667,rotarod
DO-20-1157,303,rotarod
DO-20-1157,667,rotarod
DO-20-1157,1032,rotarod
DO-40-2157,304,rotarod
DO-40-2157,668,rotarod
DO-40-2157,1032,rotarod
DO-1D-3157,304,rotarod
DO-1D-3157,668,rotarod
DO-2D-4157,304,rotarod
DO-2D-4157,668,rotarod
DO-AL-0158,303,rotarod
DO-AL-0158,667,rotarod
DO-20-1158,303,rotarod
DO-20-1158,667,rotarod
DO-20-1158,1032,rotarod
DO-40-2158,304,rotarod
DO-40-2158,668,rotarod
DO-40-2158,1032,rotarod
DO-1D-3158,304,rotarod
DO-2D-4158,304,rotarod
DO-2D-4158,668,rotarod
DO-2D-4158,1032,rotarod
DO-AL-0159,303,rotarod
DO-AL-0159,667,rotarod
DO-20-1159,303,rotarod
DO-40-2159,304,rotarod
DO-40-2159,668,rotarod
DO-40-2159,1032,rotarod
DO-1D-3159,304,rotarod
DO-1D-3159,668,rotarod
DO-2D-4159,304,rotarod
DO-2D-4159,668,rotarod
DO-AL-0160,303,rotarod
DO-20-1160,303,rotarod
DO-20-1160,667,rotarod
DO-40-2160,304,rotarod
DO-40-2160,668,rotarod
DO-40-2160,1032,rotarod
DO-1D-3160,304,rotarod
DO-1D-3160,668,rotarod
DO-2D-4160,304,rotarod
DO-AL-0161,303,rotarod
DO-AL-0161,674,rotarod
DO-20-1161,303,rotarod
DO-20-1161,674,rotarod
DO-1D-3161,304,rotarod
DO-1D-3161,675,rotarod
DO-2D-4161,304,rotarod
DO-AL-0162,303,rotarod
DO-AL-0162,674,rotarod
DO-20-1162,303,rotarod
DO-40-2162,303,rotarod
DO-40-2162,674,rotarod
DO-40-2162,1032,rotarod
DO-1D-3162,304,rotarod
DO-2D-4162,304,rotarod
DO-2D-4162,675,rotarod
DO-AL-0163,303,rotarod
DO-AL-0163,674,rotarod
DO-20-1163,303,rotarod
DO-20-1163,674,rotarod
DO-1D-3163,304,rotarod
DO-1D-3163,675,rotarod
DO-1D-3163,1032,rotarod
DO-2D-4163,304,rotarod
DO-2D-4163,675,rotarod
DO-AL-0164,303,rotarod
DO-AL-0164,674,rotarod
DO-20-1164,303,rotarod
DO-20-1164,674,rotarod
DO-40-2164,303,rotarod
DO-40-2164,674,rotarod
DO-40-2164,1032,rotarod
DO-1D-3164,304,rotarod
DO-1D-3164,675,rotarod
DO-2D-4164,304,rotarod
DO-2D-4164,675,rotarod
DO-AL-0165,303,rotarod
DO-20-1165,303,rotarod
DO-20-1165,674,rotarod
DO-40-2165,303,rotarod
DO-40-2165,674,rotarod
DO-1D-3165,304,rotarod
DO-2D-4165,304,rotarod
DO-2D-4165,675,rotarod
DO-2D-4165,1032,rotarod
DO-AL-0166,303,rotarod
DO-AL-0166,674,rotarod
DO-20-1166,303,rotarod
DO-20-1166,674,rotarod
DO-40-2166,303,rotarod
DO-1D-3166,304,rotarod
DO-AL-0167,303,rotarod
DO-AL-0167,674,rotarod
DO-20-1167,303,rotarod
DO-40-2167,303,rotarod
DO-40-2167,674,rotarod
DO-40-2167,1032,rotarod
DO-1D-3167,304,rotarod
DO-2D-4167,304,rotarod
DO-2D-4167,675,rotarod
DO-2D-4167,1032,rotarod
DO-20-1168,303,rotarod
DO-20-1168,674,rotarod
DO-20-1168,1032,rotarod
DO-40-2168,303,rotarod
DO-40-2168,674,rotarod
DO-40-2168,1032,rotarod
DO-1D-3168,304,rotarod
DO-1D-3168,675,rotarod
DO-1D-3168,1032,rotarod
DO-2D-4168,304,rotarod
DO-2D-4168,675,rotarod
DO-2D-4168,1032,rotarod
DO-AL-0169,303,rotarod
DO-40-2169,304,rotarod
DO-40-2169,675,rotarod
DO-1D-3169,304,rotarod
DO-1D-3169,675,rotarod
DO-1D-3169,1032,rotarod
DO-2D-4169,304,rotarod
DO-AL-0170,303,rotarod
DO-20-1170,303,rotarod
DO-20-1170,674,rotarod
DO-20-1170,1032,rotarod
DO-40-2170,304,rotarod
DO-40-2170,675,rotarod
DO-1D-3170,304,rotarod
DO-1D-3170,675,rotarod
DO-1D-3170,1032,rotarod
DO-2D-4170,304,rotarod
DO-AL-0171,303,rotarod
DO-20-1171,303,rotarod
DO-20-1171,674,rotarod
DO-40-2171,304,rotarod
DO-40-2171,675,rotarod
DO-1D-3171,304,rotarod
DO-1D-3171,675,rotarod
DO-2D-4171,304,rotarod
DO-2D-4171,675,rotarod
DO-2D-4171,1032,rotarod
DO-AL-0172,303,rotarod
DO-AL-0172,674,rotarod
DO-AL-0172,1032,rotarod
DO-20-1172,303,rotarod
DO-20-1172,674,rotarod
DO-40-2172,304,rotarod
DO-40-2172,675,rotarod
DO-40-2172,1032,rotarod
DO-1D-3172,304,rotarod
DO-2D-4172,304,rotarod
DO-2D-4172,675,rotarod
DO-2D-4172,1032,rotarod
DO-AL-0173,303,rotarod
DO-AL-0173,674,rotarod
DO-20-1173,303,rotarod
DO-20-1173,674,rotarod
DO-40-2173,304,rotarod
DO-1D-3173,304,rotarod
DO-1D-3173,675,rotarod
DO-2D-4173,304,rotarod
DO-AL-0174,303,rotarod
DO-20-1174,303,rotarod
DO-20-1174,674,rotarod
DO-40-2174,304,rotarod
DO-40-2174,675,rotarod
DO-40-2174,1032,rotarod
DO-1D-3174,304,rotarod
DO-1D-3174,675,rotarod
DO-2D-4174,304,rotarod
DO-2D-4174,675,rotarod
DO-2D-4174,1032,rotarod
DO-AL-0175,303,rotarod
DO-AL-0175,674,rotarod
DO-20-1175,303,rotarod
DO-20-1175,674,rotarod
DO-40-2175,304,rotarod
DO-40-2175,675,rotarod
DO-40-2175,1032,rotarod
DO-1D-3175,304,rotarod
DO-1D-3175,675,rotarod
DO-2D-4175,304,rotarod
DO-AL-0176,303,rotarod
DO-AL-0176,674,rotarod
DO-AL-0176,1032,rotarod
DO-20-1176,303,rotarod
DO-20-1176,674,rotarod
DO-40-2176,304,rotarod
DO-40-2176,675,rotarod
DO-40-2176,1032,rotarod
DO-1D-3176,304,rotarod
DO-2D-4176,304,rotarod
DO-2D-4176,675,rotarod
DO-AL-0177,303,rotarod
DO-AL-0177,667,rotarod
DO-20-1177,303,rotarod
DO-20-1177,667,rotarod
DO-40-2177,303,rotarod
DO-40-2177,667,rotarod
DO-1D-3177,304,rotarod
DO-1D-3177,668,rotarod
DO-2D-4177,304,rotarod
DO-2D-4177,668,rotarod
DO-20-1178,303,rotarod
DO-20-1178,667,rotarod
DO-20-1178,1031,rotarod
DO-40-2178,303,rotarod
DO-40-2178,667,rotarod
DO-40-2178,1031,rotarod
DO-1D-3178,304,rotarod
DO-1D-3178,668,rotarod
DO-2D-4178,304,rotarod
DO-2D-4178,668,rotarod
DO-AL-0179,303,rotarod
DO-AL-0179,667,rotarod
DO-20-1179,303,rotarod
DO-20-1179,667,rotarod
DO-20-1179,1031,rotarod
DO-40-2179,303,rotarod
DO-40-2179,667,rotarod
DO-40-2179,1031,rotarod
DO-1D-3179,304,rotarod
DO-2D-4179,304,rotarod
DO-AL-0180,303,rotarod
DO-AL-0180,667,rotarod
DO-AL-0180,1031,rotarod
DO-20-1180,303,rotarod
DO-20-1180,667,rotarod
DO-40-2180,303,rotarod
DO-40-2180,667,rotarod
DO-1D-3180,304,rotarod
DO-1D-3180,668,rotarod
DO-2D-4180,304,rotarod
DO-2D-4180,668,rotarod
DO-2D-4180,1031,rotarod
DO-AL-0181,303,rotarod
DO-AL-0181,667,rotarod
DO-20-1181,303,rotarod
DO-20-1181,667,rotarod
DO-40-2181,303,rotarod
DO-40-2181,667,rotarod
DO-40-2181,1031,rotarod
DO-1D-3181,304,rotarod
DO-1D-3181,668,rotarod
DO-2D-4181,304,rotarod
DO-AL-0182,303,rotarod
DO-20-1182,303,rotarod
DO-40-2182,303,rotarod
DO-40-2182,667,rotarod
DO-40-2182,1031,rotarod
DO-1D-3182,304,rotarod
DO-1D-3182,668,rotarod
DO-2D-4182,304,rotarod
DO-AL-0183,303,rotarod
DO-20-1183,303,rotarod
